u_centreline,y
0.0,0.0
-0.013465179246832895,0.015873015873015872
-0.025532055169293605,0.031746031746031744
-0.03725309004944006,0.047619047619047616
-0.04897950518966608,0.06349206349206349
-0.060978709215083894,0.07936507936507936
-0.07343012483766498,0.09523809523809523
-0.08641938545161423,0.1111111111111111
-0.09993619195148296,0.12698412698412698
-0.11387907647394147,0.14285714285714285
-0.1280675622039676,0.15873015873015872
-0.1422596666537459,0.1746031746031746
-0.15617132642479667,0.19047619047619047
-0.16949453303245704,0.20634920634920634
-0.18191240437670025,0.2222222222222222
-0.19311121147667348,0.23809523809523808
-0.20279067648263385,0.25396825396825395
-0.21067420484921215,0.2698412698412698
-0.21652016367986474,0.2857142857142857
-0.22013425941011427,0.30158730158730157
-0.22138198084034516,0.31746031746031744
-0.22019933838409425,0.3333333333333333
-0.21659994279764874,0.3492063492063492
-0.21067683372312587,0.36507936507936506
-0.2025982505839458,0.38095238095238093
-0.19259751133734504,0.3968253968253968
-0.1809580860974565,0.4126984126984127
-0.16799562297557372,0.42857142857142855
-0.1540389874288252,0.4444444444444444
-0.1394122985792723,0.4603174603174603
-0.12441955830407632,0.47619047619047616
-0.10933289756284684,0.49206349206349204
-0.09438484886316015,0.5079365079365079
-0.07976451116861116,0.5238095238095237
-0.06561707765741628,0.5396825396825397
-0.05204597319903949,0.5555555555555556
-0.03911678336557393,0.5714285714285714
-0.02686221215474239,0.5873015873015872
-0.01528743483277471,0.6031746031746031
-0.004375372386351594,0.6190476190476191
0.005908427900373827,0.6349206349206349
0.015611486403413064,0.6507936507936507
0.024790740026888542,0.6666666666666666
0.03350956630060261,0.6825396825396826
0.04183548893985322,0.6984126984126984
0.049838616437142685,0.7142857142857142
0.057591002483076845,0.7301587301587301
0.06516741547654101,0.746031746031746
0.07264859800901084,0.7619047619047619
0.08012922235275334,0.7777777777777777
0.0877347796556546,0.7936507936507936
0.0956550831099939,0.8095238095238095
0.10420738658046336,0.8253968253968254
0.1139492065904443,0.8412698412698412
0.1258678259205483,0.8571428571428571
0.14167403025389144,0.873015873015873
0.1642084782771044,0.8888888888888888
0.1979076492770218,0.9047619047619047
0.24914601925183452,0.9206349206349206
0.32606449991560954,0.9365079365079365
0.4372742810493235,0.9523809523809523
0.58878965660488,0.9682539682539681
0.7790628682675025,0.9841269841269841
1.0,1.0
